Date,day,in_shortwave,out_shortwave,in_longwave,out_longwave
27/01/2018,16,30.8,6.2,289.7,340.4
27/01/2018,17,0.4,0,312.8,339.8
27/01/2018,18,0,0,322.6,340.2
27/01/2018,19,0,0,334.8,340.2
27/01/2018,20,0,0,338,339.6
27/01/2018,21,0,0,336.8,340.2
27/01/2018,22,0,0,340.3,343.4
27/01/2018,23,0,0,344,346.1
27/01/2018,24,0,0,346.5,348.5
28/01/2018,1,0,0,349.1,350.9
28/01/2018,2,0,0,352.7,352.9
28/01/2018,3,0,0,356.4,355.5
28/01/2018,4,0,0,356.5,356.1
28/01/2018,5,0,0,357.5,354.8
28/01/2018,6,0,0,357.8,356.9
28/01/2018,7,0,0,358.3,358.4
28/01/2018,8,1.9,0.1,356.6,359.3
28/01/2018,9,28.4,5.6,349.4,359.6
28/01/2018,10,173.6,48.1,311.2,362
28/01/2018,11,210.9,52.7,341,367.4
28/01/2018,12,147.5,34.6,339.8,366.6
28/01/2018,13,140,33.2,347.4,366.9
28/01/2018,14,39.9,7.8,360,364.3
28/01/2018,15,17.9,2.6,361.3,363.8
28/01/2018,16,10,1.4,361.8,363.7
28/01/2018,17,0.1,0,361.9,364
28/01/2018,18,0,0,361.9,363.9
28/01/2018,19,0,0,361.8,363.7
28/01/2018,20,0,0,362.1,364
28/01/2018,21,0,0,362.7,364.3
28/01/2018,22,0,0,363.4,364.9
28/01/2018,23,0,0,363.4,365
28/01/2018,24,0,0,362.9,364.7
29/01/2018,1,0,0,360.6,363.2
29/01/2018,2,0,0,358.3,361
29/01/2018,3,0,0,357.8,361.7
29/01/2018,4,0,0,356.3,361.3
29/01/2018,5,0,0,353.3,360.2
29/01/2018,6,0,0,351.8,358.8
29/01/2018,7,0,0,352.1,359
29/01/2018,8,0.9,0,351.2,359.1
29/01/2018,9,15.5,2,351.2,359.5
29/01/2018,10,38.8,8,351.9,360.5
29/01/2018,11,65.2,13.9,351.7,361.3
29/01/2018,12,83.6,18,352.5,362
29/01/2018,13,111.8,24.3,352.7,362.8
29/01/2018,14,92.7,20.4,355.1,363.5
29/01/2018,15,24.2,3.2,357.1,360.2
29/01/2018,16,2.6,0,357.7,361.1
29/01/2018,17,0.1,0,359.9,361.9
29/01/2018,18,0,0,349.9,357.7
29/01/2018,19,0,0,304,349.2
29/01/2018,20,0,0,273.2,340.2
29/01/2018,21,0,0,269.2,338.4
29/01/2018,22,0,0,263.3,332.6
29/01/2018,23,0,0,270.5,330.9
29/01/2018,24,0,0,261.7,327.8
30/01/2018,1,0,0,261.2,323
30/01/2018,2,0,0,259.6,321.4
30/01/2018,3,0,0,259.3,321.7
30/01/2018,4,0,0,267,323.5
30/01/2018,5,0,0,296.9,327.8
30/01/2018,6,0,0,293,324.6
30/01/2018,7,0,0,300.3,329.9
30/01/2018,8,12.2,2.8,268.5,324.1
30/01/2018,9,105,33.4,266.8,334.2
30/01/2018,10,150.3,40.8,277.2,344.5
30/01/2018,11,227.1,64.4,272.3,347.5
30/01/2018,12,255.1,70.9,277.8,351.3
30/01/2018,13,191,52.1,276.4,349.3
30/01/2018,14,170.7,48.6,273.1,346.6
30/01/2018,15,123.8,38.7,268.7,343.9
30/01/2018,16,58,19.1,268.7,336.9
30/01/2018,17,2.5,0.2,261,323.3
30/01/2018,18,0,0,259.7,316
30/01/2018,19,0,0,264,313
30/01/2018,20,0,0,272.2,313.7
30/01/2018,21,0,0,275.9,319.3
30/01/2018,22,0,0,273.6,318.9
30/01/2018,23,0,0,303.7,323.1
30/01/2018,24,0,0,290.9,328.8
31/01/2018,1,0,0,324.8,337.4
31/01/2018,2,0,0,349.6,344.8
31/01/2018,3,0,0,352.8,347.9
31/01/2018,4,0,0,359.1,356.6
31/01/2018,5,0,0,361.1,362.4
31/01/2018,6,0,0,357.9,361.9
31/01/2018,7,0,0,356,361.2
31/01/2018,8,0.5,0,358.9,361.9
31/01/2018,9,19.8,3.2,348.4,359.2
31/01/2018,10,32,6,339.9,355.1
31/01/2018,11,29.4,4.6,350.8,355.5
31/01/2018,12,28.1,4.3,346,351.7
31/01/2018,13,35.5,6.2,347.2,352.9
31/01/2018,14,24.2,3.7,343.9,351.4
31/01/2018,15,16.6,2.3,340.1,346.3
31/01/2018,16,23.9,4.4,314.1,347.3
31/01/2018,17,1.1,0.1,312.2,340.9
31/01/2018,18,0,0,287.8,333.4
31/01/2018,19,0,0,280,331.9
31/01/2018,20,0,0,307.4,330.9
31/01/2018,21,0,0,273.9,324.1
31/01/2018,22,0,0,303.5,327.1
31/01/2018,23,0,0,282.2,323.3
31/01/2018,24,0,0,272,322.1
01/02/2018,1,0,0,265.3,321.5
01/02/2018,2,0,0,289.1,324.7
01/02/2018,3,0,0,300.1,325.3
01/02/2018,4,0,0,255.2,320.4
01/02/2018,5,0,0,250.5,319.4
01/02/2018,6,0,0,253.2,317.8
01/02/2018,7,0,0,280.5,319.2
01/02/2018,8,11.9,3.4,291.3,321.6
01/02/2018,9,34,6.3,306.4,323.3
01/02/2018,10,58.4,12.3,319.8,331.5
01/02/2018,11,57.7,12.5,328.4,333.2
01/02/2018,12,60.2,12.7,331.8,334
01/02/2018,13,114.2,26,327.2,333.2
01/02/2018,14,222.1,64.7,280.2,344.4
01/02/2018,15,112.7,32.5,305.1,339.4
01/02/2018,16,47.4,13.2,270.2,331.4
01/02/2018,17,3.6,0.7,267.1,327.2
01/02/2018,18,0,0,257.2,322.3
01/02/2018,19,0,0,303.8,327.9
01/02/2018,20,0,0,313,328.7
01/02/2018,21,0,0,307.6,328
01/02/2018,22,0,0,294.2,328.9
01/02/2018,23,0,0,294.8,328.6
01/02/2018,24,0,0,318.9,330.8
02/02/2018,1,0,0,329.3,332
02/02/2018,2,0,0,331.5,333.7
02/02/2018,3,0,0,329,336.8
02/02/2018,4,0,0,335.2,339.9
02/02/2018,5,0,0,334.9,339
02/02/2018,6,0,0,333.7,337.7
02/02/2018,7,0,0,334.6,339.7
02/02/2018,8,8.2,1.4,335.3,342.4
02/02/2018,9,51.5,11.6,303.5,345.7
02/02/2018,10,159.5,45.6,275.7,347.1
02/02/2018,11,245.7,68.7,288.9,349.4
02/02/2018,12,103.8,22.5,318.4,346.3
02/02/2018,13,138.5,34.9,303.9,345.2
02/02/2018,14,197.4,54.3,309.7,349
02/02/2018,15,150.1,44.9,284.3,344.3
02/02/2018,16,50.3,16.4,323.3,342.9
02/02/2018,17,2.3,0.1,324.7,338.5
02/02/2018,18,0,0,329.1,336
02/02/2018,19,0,0,326.5,334.1
02/02/2018,20,0,0,316.8,333.6
02/02/2018,21,0,0,316.1,332.5
02/02/2018,22,0,0,308.3,330.7
02/02/2018,23,0,0,266.3,319.8
02/02/2018,24,0,0,251.6,310.6
03/02/2018,1,0,0,263.5,307.7
03/02/2018,2,0,0,305.9,316.3
03/02/2018,3,0,0,301.9,320.1
03/02/2018,4,0,0,276.5,316.5
03/02/2018,5,0,0,294.2,316.9
03/02/2018,6,0,0,307.3,321.3
03/02/2018,7,0,0,308.6,322.4
03/02/2018,8,6.7,0.7,311.3,323.7
03/02/2018,9,42.9,8.5,323.3,330.3
03/02/2018,10,53.2,10.9,334.4,334
03/02/2018,11,88.4,18.4,324.7,335.5
03/02/2018,12,253.3,70.7,279.8,340
03/02/2018,13,249.1,66,319.1,346.5
03/02/2018,14,90.9,21.9,321.8,341.8
03/02/2018,15,13.3,1.9,333,335
03/02/2018,16,9.5,0.5,344.6,335.6
03/02/2018,17,0.7,0,333.6,334.7
03/02/2018,18,0,0,309,327.6
03/02/2018,19,0,0,326.7,332.6
03/02/2018,20,0,0,323.9,327.8
03/02/2018,21,0,0,313.7,321.3
03/02/2018,22,0,0,308.6,320.5
03/02/2018,23,0,0,299.6,319.4
03/02/2018,24,0,0,296.5,317.1
04/02/2018,1,0,0,293.9,314.3
04/02/2018,2,0,0,302.9,314.6
04/02/2018,3,0,0,305,316.2
04/02/2018,4,0,0,305.6,316.3
04/02/2018,5,0,0,305.5,316.5
04/02/2018,6,0,0,304.1,317.4
04/02/2018,7,0,0,290.5,316.7
04/02/2018,8,9.4,1,268.4,312.8
04/02/2018,9,31.9,6.1,304.1,318.9
04/02/2018,10,152.6,44.1,275.2,322.4
04/02/2018,11,183.1,49.5,303.9,326.8
04/02/2018,12,150.3,34.5,298,325.4
04/02/2018,13,155.7,39.5,283.5,325.4
04/02/2018,14,258.5,78.5,257.1,330.1
04/02/2018,15,163.4,50.9,263.8,327.8
04/02/2018,16,37.4,7.7,300.1,325.5
04/02/2018,17,3.2,0.2,311.1,323.8
04/02/2018,18,0,0,316.7,323.5
04/02/2018,19,0,0,316.8,324.4
04/02/2018,20,0,0,317.5,325
04/02/2018,21,0,0,314.2,324.5
04/02/2018,22,0,0,315.9,324.6
04/02/2018,23,0,0,315.2,324.3
04/02/2018,24,0,0,317.6,324.4
05/02/2018,1,0,0,318.4,324.8
05/02/2018,2,0,0,319.4,324.9
05/02/2018,3,0,0,276.9,318.4
05/02/2018,4,0,0,274.3,315.2
05/02/2018,5,0,0,245.2,313.4
05/02/2018,6,0,0,242.1,308.5
05/02/2018,7,0,0,284.7,311.1
05/02/2018,8,8,0.8,295.3,316.2
05/02/2018,9,68.8,17.2,269.4,319.1
05/02/2018,10,208.9,66.8,251.8,326.2
05/02/2018,11,247.5,71.8,265.3,331.4
05/02/2018,12,367.4,109.4,272.4,338.8
05/02/2018,13,338.2,99.5,294.5,340.5
05/02/2018,14,176,46.9,293.8,334.5
05/02/2018,15,90.7,21.8,294.3,329.4
05/02/2018,16,46.6,10.6,261.9,321.6
05/02/2018,17,6.2,0.9,243.4,314.1
05/02/2018,18,0,0,239.9,310.7
05/02/2018,19,0,0,243.7,309.4
05/02/2018,20,0,0,241.7,308.1
05/02/2018,21,0,0,236.8,305.6
05/02/2018,22,0,0,232.3,302.1
05/02/2018,23,0,0,230.9,301
05/02/2018,24,0,0,229.4,298
06/02/2018,1,0,0,228.2,294.3
06/02/2018,2,0,0,226.8,290.2
06/02/2018,3,0,0,225.9,290.9
06/02/2018,4,0,0,225.9,293.3
06/02/2018,5,0,0,226.2,293.9
06/02/2018,6,0,0,226.3,294.3
06/02/2018,7,0,0,225.5,293.3
06/02/2018,8,19.1,6.1,226.9,293.8
06/02/2018,9,108.2,35.5,253,305.3
06/02/2018,10,178.7,58.8,235.2,309.3
06/02/2018,11,198.1,59.6,239.3,314.4
06/02/2018,12,279.1,80.5,249.8,319.4
06/02/2018,13,320.7,94.4,248.6,324.3
06/02/2018,14,267.5,80,249.4,324.7
06/02/2018,15,105.1,24.3,270.5,318.4
06/02/2018,16,54,14.9,255.4,313.6
06/02/2018,17,9.8,3.2,234.7,304.4
06/02/2018,18,0,0,232.6,296.4
06/02/2018,19,0,0,231.1,293.5
06/02/2018,20,0,0,230,293.3
06/02/2018,21,0,0,228.5,293.2
06/02/2018,22,0,0,227.7,292.2
06/02/2018,23,0,0,226.7,292.6
06/02/2018,24,0,0,225.9,289.9
07/02/2018,1,0,0,225.1,287.9
07/02/2018,2,0,0,224,289.3
07/02/2018,3,0,0,223.1,286
07/02/2018,4,0,0,223.3,284
07/02/2018,5,0,0,223,286.7
07/02/2018,6,0,0,221.8,286.7
07/02/2018,7,0,0,220.4,286.2
07/02/2018,8,24.5,9,219.7,288.6
07/02/2018,9,135.1,50.9,221.4,300.7
07/02/2018,10,243.4,82.5,227.4,311.5
07/02/2018,11,331.6,103.2,232.7,321.5
07/02/2018,12,372,111.9,237.2,327.9
07/02/2018,13,365.3,110.1,239,329.9
07/02/2018,14,312,97.4,239.9,328.5
07/02/2018,15,217.7,73.1,240.7,324.7
07/02/2018,16,102.4,38.5,239.9,317.1
07/02/2018,17,11.2,3.8,237.8,304.5
07/02/2018,18,0,0,235.9,293.4
07/02/2018,19,0,0,236,289.7
07/02/2018,20,0,0,237.5,289.1
07/02/2018,21,0,0,237.5,288
07/02/2018,22,0,0,236.4,287
07/02/2018,23,0,0,258.6,292.9
07/02/2018,24,0,0,246.6,291.4
08/02/2018,1,0,0,251.3,292.2
08/02/2018,2,0,0,234.8,286
08/02/2018,3,0,0,234.1,284.9
08/02/2018,4,0,0,234.5,284
08/02/2018,5,0,0,241.1,286.3
08/02/2018,6,0,0,274.1,296.8
08/02/2018,7,0,0,236.8,291.2
08/02/2018,8,23.9,8,235.4,293.2
08/02/2018,9,119.2,43,241.4,305.6
08/02/2018,10,207.8,70.4,244.2,314.2
08/02/2018,11,320.3,97.5,254.3,325.9
08/02/2018,12,351.9,104.7,254.7,336
08/02/2018,13,350,104.6,259.4,342.7
08/02/2018,14,296.9,91.8,259.5,340.6
08/02/2018,15,167.8,51.7,260.1,332.5
08/02/2018,16,105.4,37,260.1,326.1
08/02/2018,17,9.3,2.1,252.1,309.7
08/02/2018,18,0,0,247.8,302.9
08/02/2018,19,0,0,246,300.1
08/02/2018,20,0,0,244.8,297
08/02/2018,21,0,0,242.4,300.3
08/02/2018,22,0,0,242.6,298.3
08/02/2018,23,0,0,242.8,297.1
08/02/2018,24,0,0,247.1,299.6
09/02/2018,1,0,0,247,301
09/02/2018,2,0,0,256.9,303.1
09/02/2018,3,0,0,243.7,300.6
09/02/2018,4,0,0,246.4,300.8
09/02/2018,5,0,0,248.7,302.4
09/02/2018,6,0,0,249.6,303.6
09/02/2018,7,0.2,0,254.4,304
09/02/2018,8,18.4,4.8,259.9,306
09/02/2018,9,68.8,18.5,253.6,308.8
09/02/2018,10,198.4,61.4,254.2,314.8
09/02/2018,11,255,71.8,266.5,320.6
09/02/2018,12,247.7,65.7,270.3,323.4
09/02/2018,13,271.4,74.6,268.6,327.7
09/02/2018,14,159.1,38.8,300.7,326.7
09/02/2018,15,74.3,16.4,314.3,324.7
09/02/2018,16,33.3,6.7,313.7,323.4
09/02/2018,17,4.5,0.4,312.3,321.1
09/02/2018,18,0,0,310.1,319.7
09/02/2018,19,0,0,309.4,318.1
09/02/2018,20,0,0,306.3,317.6
09/02/2018,21,0,0,314.4,318.4
09/02/2018,22,0,0,316.2,318.7
09/02/2018,23,0,0,317.3,319.1
09/02/2018,24,0,0,319.3,319.8
10/02/2018,1,0,0,325.5,320.1
10/02/2018,2,0,0,328.1,320.8
10/02/2018,3,0,0,325.4,321.9
10/02/2018,4,0,0,326.5,323.8
10/02/2018,5,0,0,324.8,323.4
10/02/2018,6,0,0,327.9,325.4
10/02/2018,7,0,0,322.6,323.4
10/02/2018,8,6.1,0.4,322.3,323.4
10/02/2018,9,59.6,12.1,319.3,328.8
10/02/2018,10,110.7,24.5,324.4,336.2
10/02/2018,11,80,17.6,328.1,332.6
10/02/2018,12,144.3,32.5,329.7,340
10/02/2018,13,83.6,18.4,328.5,338.3
10/02/2018,14,310.9,92,295.9,351.5
10/02/2018,15,206.6,66.9,261.5,339.1
10/02/2018,16,105.2,36.2,260.5,330.8
10/02/2018,17,10.6,1.8,278.2,319.6
10/02/2018,18,0,0,281.9,317.9
10/02/2018,19,0,0,301.8,322.9
10/02/2018,20,0,0,299.5,322.9
10/02/2018,21,0,0,315.7,324.5
10/02/2018,22,0,0,320,324.4
10/02/2018,23,0,0,323.1,322.9
10/02/2018,24,0,0,321.9,321.2
11/02/2018,1,0,0,323.1,325.4
11/02/2018,2,0,0,324.9,328.2
11/02/2018,3,0,0,325.9,328.4
11/02/2018,4,0,0,328.4,331.9
11/02/2018,5,0,0,330.9,334.3
11/02/2018,6,0,0,332.6,336.1
11/02/2018,7,0,0,331.7,338
11/02/2018,8,14.7,2.1,313,336.9
11/02/2018,9,42.6,8.7,328.1,339.9
11/02/2018,10,129.3,30.9,321.3,343.8
11/02/2018,11,207,52.6,314.1,345.6
11/02/2018,12,185,44.7,322.1,344.9
11/02/2018,13,222.7,59.1,300.4,345.8
11/02/2018,14,263.5,75,304.8,347.8
11/02/2018,15,202.6,63.8,299,341.9
11/02/2018,16,77.1,24.2,305,333.4
11/02/2018,17,8.3,1.8,305.4,328.9
11/02/2018,18,0,0,293.8,326.2
11/02/2018,19,0,0,318.9,325.4
11/02/2018,20,0,0,309,320.1
11/02/2018,21,0,0,309,320.3
11/02/2018,22,0,0,299.4,320.6
11/02/2018,23,0,0,318.7,322.5
11/02/2018,24,0,0,285,319.4
12/02/2018,1,0,0,290,319.6
12/02/2018,2,0,0,266,318.4
12/02/2018,3,0,0,286.1,319.2
12/02/2018,4,0,0,270.8,317.7
12/02/2018,5,0,0,251.4,316
12/02/2018,6,0,0,279.1,317.1
12/02/2018,7,0.4,0,251.3,314.3
12/02/2018,8,40.4,13.2,262.5,317.7
12/02/2018,9,132.4,42,251.2,320.6
12/02/2018,10,242.3,73.3,255,329.1
12/02/2018,11,251.4,69.2,283.3,336.5
12/02/2018,12,250.8,68,298.3,341.4
12/02/2018,13,191,50.9,298.4,337.9
12/02/2018,14,219.8,60.9,289.7,344.4
12/02/2018,15,208.8,64.3,270.1,336.8
12/02/2018,16,63.7,18.9,257.2,326.9
12/02/2018,17,16.7,5.3,254.3,320.2
12/02/2018,18,0,0,251.4,314.5
12/02/2018,19,0,0,249.5,313.4
12/02/2018,20,0,0,248,311.6
12/02/2018,21,0,0,248.1,308.6
12/02/2018,22,0,0,246.2,306.2
12/02/2018,23,0,0,242.9,304.4
12/02/2018,24,0,0,243.2,307.5
13/02/2018,1,0,0,244.5,308.8
13/02/2018,2,0,0,246.2,308.9
13/02/2018,3,0,0,243.6,305.6
13/02/2018,4,0,0,243,308
13/02/2018,5,0,0,242.3,307
13/02/2018,6,0,0,241.8,306.1
13/02/2018,7,0.3,0,241.3,306.8
13/02/2018,8,42.5,16.2,241,309.3
13/02/2018,9,159.5,56.7,244.5,316.8
13/02/2018,10,270.9,85.1,249.6,325.3
13/02/2018,11,353.3,105.1,253.9,335.2
13/02/2018,12,394.1,115.6,257.5,342.3
13/02/2018,13,387.9,114.1,261.3,344.8
13/02/2018,14,325.6,99.2,260.2,344.4
13/02/2018,15,242.2,79.3,258.1,340.4
13/02/2018,16,118.8,42.6,254.4,332
13/02/2018,17,19.7,7,249.5,320.9
13/02/2018,18,0,0,245.8,315.1
13/02/2018,19,0,0,243.4,312.8
13/02/2018,20,0,0,241.3,310.3
13/02/2018,21,0,0,239.2,307.8
13/02/2018,22,0,0,237.3,307.1
13/02/2018,23,0,0,234.7,307.3
13/02/2018,24,0,0,232.8,300.6
14/02/2018,1,0,0,231.8,298.6
14/02/2018,2,0,0,231.4,296.4
14/02/2018,3,0,0,230,295.3
14/02/2018,4,0,0,228.2,293.7
14/02/2018,5,0,0,228.2,295.1
14/02/2018,6,0,0,227.6,297.2
14/02/2018,7,0.4,0,226.4,298.7
14/02/2018,8,49.7,20.3,226.4,302.6
14/02/2018,9,172.5,62.5,230.6,312.7
14/02/2018,10,286.9,94.8,235.1,321.7
14/02/2018,11,369.6,114,239.8,329.3
14/02/2018,12,412.9,124,244.1,336.3
14/02/2018,13,408.2,122.6,246.5,338.6
14/02/2018,14,338.7,105,248.7,338.2
14/02/2018,15,234.1,76.1,251.2,334.7
14/02/2018,16,109.4,36.3,252.1,328.2
14/02/2018,17,19.2,5,257.7,320.4
14/02/2018,18,0,0,281.2,320.7
14/02/2018,19,0,0,296.3,322.6
14/02/2018,20,0,0,295.3,322.4
14/02/2018,21,0,0,304.6,322.8
14/02/2018,22,0,0,307.4,323.1
14/02/2018,23,0,0,310.2,323.2
14/02/2018,24,0,0,313.9,323.7
15/02/2018,1,0,0,318.8,324.5
15/02/2018,2,0,0,321.5,324.5
15/02/2018,3,0,0,318.5,319.8
15/02/2018,4,0,0,317.7,322.1
15/02/2018,5,0,0,319.3,323.2
15/02/2018,6,0,0,321.1,324.2
15/02/2018,7,0,0,321.6,325.7
15/02/2018,8,3.5,0,321.5,326.7
15/02/2018,9,18.2,2,322.5,327.9
15/02/2018,10,28.2,4.3,325.9,329.5
15/02/2018,11,41.2,7.3,330.6,334
15/02/2018,12,59.4,11.6,336.3,340.2
15/02/2018,13,42.7,8,340.8,345.5
15/02/2018,14,95.7,20.7,345.5,354
15/02/2018,15,122.9,27.6,330.2,358.1
15/02/2018,16,106.9,32,294.5,354.3
15/02/2018,17,24.1,7.3,277,341.5
15/02/2018,18,0,0,267.8,328.4
15/02/2018,19,0,0,277.3,320.4
15/02/2018,20,0,0,281,322.3
15/02/2018,21,0,0,253.8,318.6
15/02/2018,22,0,0,250.8,314.9
15/02/2018,23,0,0,250.6,313.3
15/02/2018,24,0,0,253.6,312
16/02/2018,1,0,0,253,314.1
16/02/2018,2,0,0,253.8,313.9
16/02/2018,3,0,0,252.7,311.9
16/02/2018,4,0,0,252.2,311.7
16/02/2018,5,0,0,251,309
16/02/2018,6,0,0,251.5,306.6
16/02/2018,7,0.8,0,251.4,308.5
16/02/2018,8,50.3,18.4,250.8,311.4
16/02/2018,9,172.6,57.1,253.7,323.5
16/02/2018,10,289.6,85.6,258.6,335.5
16/02/2018,11,375,106.6,264.2,349.3
16/02/2018,12,419.2,118.6,272,355.1
16/02/2018,13,422.3,120.9,279.7,358.7
16/02/2018,14,327.1,95.9,279.4,355.2
16/02/2018,15,212.9,66.2,272.5,349.1
16/02/2018,16,120.9,39.6,269.3,342.8
16/02/2018,17,24.5,6.8,267.3,324.4
16/02/2018,18,0,0,262.1,313.2
16/02/2018,19,0,0,255.3,306
16/02/2018,20,0,0,256.7,303.2
16/02/2018,21,0,0,252.8,300
16/02/2018,22,0,0,255.3,298.8
16/02/2018,23,0,0,256.8,297.7
16/02/2018,24,0,0,273.9,301.9
17/02/2018,1,0,0,265.1,301
17/02/2018,2,0,0,266.1,300.5
17/02/2018,3,0,0,270.4,301.2
17/02/2018,4,0,0,269.6,301.2
17/02/2018,5,0,0,274.2,302.4
17/02/2018,6,0,0,278.5,303.8
17/02/2018,7,0.1,0,280.9,304.3
17/02/2018,8,25.7,5.2,279.2,308.6
17/02/2018,9,99.7,26.4,278.2,317.6
17/02/2018,10,185.3,49.1,271.7,327.4
17/02/2018,11,311.5,83.7,284,347.7
17/02/2018,12,273,69.8,295.2,350
17/02/2018,13,251.6,64.1,293,350.5
17/02/2018,14,308.3,88.2,275.9,353.9
17/02/2018,15,266.4,84.8,267.1,352.7
17/02/2018,16,144.6,51.4,260.5,341.1
17/02/2018,17,31,11,256.1,323.2
17/02/2018,18,0,0,252.1,309.3
17/02/2018,19,0,0,248.2,302.3
17/02/2018,20,0,0,245,297.3
17/02/2018,21,0,0,242.7,293.8
17/02/2018,22,0,0,241.6,291.8
17/02/2018,23,0,0,242,291.2
17/02/2018,24,0,0,241,290.1
18/02/2018,1,0,0,240.5,289.9
18/02/2018,2,0,0,239.3,290.2
18/02/2018,3,0,0,237.9,288
18/02/2018,4,0,0,236.4,287.4
18/02/2018,5,0,0,235.8,287
18/02/2018,6,0,0,236.2,291.5
18/02/2018,7,1.3,0.1,234.5,290.6
18/02/2018,8,57.1,22.4,234.3,297.9
18/02/2018,9,186.2,68.8,240.7,315
18/02/2018,10,299.4,92,250.6,328.1
18/02/2018,11,368.8,107.5,255.3,338.7
18/02/2018,12,408.6,117.4,264.2,349
18/02/2018,13,383.1,108.8,277,354.7
18/02/2018,14,320.5,93.6,275.9,354
18/02/2018,15,257.5,81.6,268.6,350.8
18/02/2018,16,129,42.6,267.1,340.7
18/02/2018,17,30.7,9.6,264.6,322
18/02/2018,18,0,0,258.2,309.7
18/02/2018,19,0,0,256.4,304.3
18/02/2018,20,0,0,255.2,300.9
18/02/2018,21,0,0,252.3,298
18/02/2018,22,0,0,251.5,299.1
18/02/2018,23,0,0,251.6,299.1
18/02/2018,24,0,0,252.1,298.6
19/02/2018,1,0,0,254.9,297.8
19/02/2018,2,0,0,263.7,300.3
19/02/2018,3,0,0,288.9,307.7
19/02/2018,4,0,0,295.2,311.4
19/02/2018,5,0,0,295.5,312.8
19/02/2018,6,0,0,298.3,313.9
19/02/2018,7,0.5,0,303.1,315.3
19/02/2018,8,16.8,2.9,304.7,317
19/02/2018,9,48.3,11,306.9,318.7
19/02/2018,10,94,20.9,307.4,320.7
19/02/2018,11,159.3,36.1,306.6,325.6
19/02/2018,12,191.9,44.1,310.4,333.2
19/02/2018,13,151.9,34.6,315.2,335.3
19/02/2018,14,159.6,36.5,317,339.6
19/02/2018,15,116.2,26.2,315.2,337.8
19/02/2018,16,64.6,14.1,318.2,333.9
19/02/2018,17,7.2,0.4,318.6,328.2
19/02/2018,18,0,0,319,325.4
19/02/2018,19,0,0,317.3,323.6
19/02/2018,20,0,0,316.5,323.2
19/02/2018,21,0,0,315.3,322.5
19/02/2018,22,0,0,318.1,323.8
19/02/2018,23,0,0,286.2,318
19/02/2018,24,0,0,250.8,306
20/02/2018,1,0,0,247.9,298.6
20/02/2018,2,0,0,246.4,295.8
20/02/2018,3,0,0,243.5,294.6
20/02/2018,4,0,0,240.7,290.9
20/02/2018,5,0,0,246,291.8
20/02/2018,6,0,0,284.1,302.5
20/02/2018,7,2.9,0.5,286,305.9
20/02/2018,8,46.1,12.8,286.6,313.6
20/02/2018,9,109.1,27,283.5,320.7
20/02/2018,10,219.6,55.8,282.5,331.9
20/02/2018,11,347,95.2,277,347.4
20/02/2018,12,274.3,66.6,299.9,348.3
20/02/2018,13,204.6,47.6,303.6,352.4
20/02/2018,14,250.7,62.2,305.7,356.5
20/02/2018,15,123.7,28.1,304.4,343.6
20/02/2018,16,71.8,16,297.4,335.7
20/02/2018,17,26.8,5.7,274.4,325
20/02/2018,18,0,0,256.2,316.3
20/02/2018,19,0,0,249,308.6
20/02/2018,20,0,0,246.9,302.9
20/02/2018,21,0,0,244.7,300.8
20/02/2018,22,0,0,242.5,297.1
20/02/2018,23,0,0,240.3,294.5
20/02/2018,24,0,0,238.1,295.4
21/02/2018,1,0,0,240.6,293.5
21/02/2018,2,0,0,246.3,297
21/02/2018,3,0,0,242.5,296.8
21/02/2018,4,0,0,235.6,292
21/02/2018,5,0,0,234.5,289.4
21/02/2018,6,0,0,233.5,286.5
21/02/2018,7,2.1,0.2,232.9,287.7
21/02/2018,8,61.1,21.2,234.6,295.8
21/02/2018,9,177.8,61.8,243.3,314.8
21/02/2018,10,290.2,87.5,250.6,328.3
21/02/2018,11,371.4,106.1,256.5,341.2
21/02/2018,12,409.7,116.4,258.2,345.6
21/02/2018,13,428.1,122.5,258.2,350.5
21/02/2018,14,378.6,111.8,259.6,349.6
21/02/2018,15,277.4,87.3,256,341.6
21/02/2018,16,154.2,52.3,252.7,331.3
21/02/2018,17,37.6,12,248.9,319.2
21/02/2018,18,0.1,0,244.2,308.2
21/02/2018,19,0,0,242.5,301.3
21/02/2018,20,0,0,240.2,299.6
21/02/2018,21,0,0,238.5,298.4
21/02/2018,22,0,0,237.6,297.3
21/02/2018,23,0,0,237,296.3
21/02/2018,24,0,0,235.6,294.6
22/02/2018,1,0,0,234.7,295.1
22/02/2018,2,0,0,233.8,295.9
22/02/2018,3,0,0,232.8,298
22/02/2018,4,0,0,232.5,298.2
22/02/2018,5,0,0,232.3,298.6
22/02/2018,6,0,0,231.4,296.8
22/02/2018,7,3.5,0.9,229.9,293.4
22/02/2018,8,78.3,29.5,231.4,300.8
22/02/2018,9,209.7,71.5,237.3,313.5
22/02/2018,10,325,99.1,244.8,326.5
22/02/2018,11,409.4,117.7,251,336.8
22/02/2018,12,456.7,128.9,256.9,343.2
22/02/2018,13,443.5,125.7,255.8,344.1
22/02/2018,14,382,111.6,255.6,341
22/02/2018,15,296.4,92.7,252.3,335.7
22/02/2018,16,172.3,59.4,249.8,328.5
22/02/2018,17,46.8,17.4,245.5,318.5
22/02/2018,18,0.3,0,241.9,312.1
22/02/2018,19,0,0,239.5,309
22/02/2018,20,0,0,237.9,305.7
22/02/2018,21,0,0,237.4,301.6
22/02/2018,22,0,0,236.8,300.9
