"","Datum","WL_Down_Dintel","WL_Down_Vliet","WL_Up_Dintel","WL_Up_Vliet","WL_Gastel","Qin_MarkCanal","Qin_BlauweKamer","Qin_Molenbeak","Qin_Oranjeboombrug","Qout_Dintelsas","Qout_Vliet","dt","dV","Q_diff"
"21665",2020-06-21 18:00:00,-0.038,-0.06,-0.033,NA,-0.077,6.843,6.843,1.517,0.467,10.116,1.251,3600,0,0
"21666",2020-06-21 19:00:00,-0.042,-0.059,-0.039,NA,-0.062,8.059,8.059,-0.762,0.375,3.272,0.153,3600,-14307.6,-3.97433333333333
"21667",2020-06-21 20:00:00,-0.038,-0.058,-0.035,NA,-0.063,8.199,8.199,1.052,0.421,6.571,-0.031,3600,9538.39999999999,2.64955555555555
"21668",2020-06-21 21:00:00,-0.031,-0.055,-0.028,NA,-0.039,8.866,8.866,1.537,0.421,5.581,-0.885,3600,16692.2,4.63672222222222
"21669",2020-06-21 22:00:00,-0.037,-0.052,-0.032,NA,-0.056,8.807,8.807,1.285,0.482,8.296,-0.214,3600,-9538.4,-2.64955555555556
"21670",2020-06-21 23:00:00,-0.03,-0.06,-0.024,NA,-0.057,8.555,8.555,0.727,0.406,9.199,4.486,3600,19076.8,5.29911111111111
"21671",2020-06-22 00:00:00,-0.045,-0.061,-0.038,NA,-0.07,8.172,8.172,-0.869,0.284,13.883,2.533,3600,-33384.4,-9.27344444444444
"21672",2020-06-22 01:00:00,-0.04,-0.06,-0.035,NA,-0.059,7.828,7.828,1.344,0.314,9.637,1.251,3600,7153.79999999999,1.98716666666666
"21673",2020-06-22 02:00:00,-0.04,-0.056,-0.036,NA,-0.06,6.714,6.714,-0.69,0.314,6.179,-1.068,3600,-2384.59999999999,-0.662388888888885
"21674",2020-06-22 03:00:00,-0.037,-0.053,-0.033,NA,-0.06,6.004,6.004,0.775,0.345,7.178,0.336,3600,7153.79999999999,1.98716666666666
"21675",2020-06-22 04:00:00,-0.038,-0.054,-0.033,NA,-0.062,5.391,5.391,-1.016,0.314,10.033,0.885,3600,0,0
"21676",2020-06-22 05:00:00,-0.04,-0.053,-0.035,NA,-0.067,5.599,5.599,1.015,0.345,9.921,2.655,3600,-4769.2,-1.32477777777778
"21677",2020-06-22 06:00:00,-0.04,-0.059,-0.036,NA,-0.067,7.416,7.416,0.024,0.314,6.841,1.251,3600,-2384.59999999999,-0.662388888888885
"21678",2020-06-22 07:00:00,-0.044,-0.06,-0.04,NA,-0.068,8.775,8.775,-0.93,0.314,8.697,0.214,3600,-9538.40000000001,-2.64955555555556
"21679",2020-06-22 08:00:00,-0.04,-0.057,-0.037,NA,-0.058,8.689,8.689,0.024,0.33,2.805,0.824,3600,7153.80000000001,1.98716666666667
"21680",2020-06-22 09:00:00,-0.039,-0.057,-0.036,NA,-0.056,8.573,8.573,-0.255,0.436,1.435,-0.763,3600,2384.6,0.662388888888889
"21681",2020-06-22 10:00:00,-0.036,-0.056,-0.033,NA,-0.055,8.735,8.735,0.958,0.375,6.461,-0.458,3600,7153.79999999999,1.98716666666666
"21682",2020-06-22 11:00:00,-0.035,-0.056,-0.03,NA,-0.056,9.093,9.093,-0.982,0.269,7.659,1.251,3600,7153.80000000001,1.98716666666667
"21683",2020-06-22 12:00:00,-0.04,-0.056,-0.035,NA,-0.054,8.34,8.34,-1.189,0.253,11.513,-0.275,3600,-11923,-3.31194444444445
"21684",2020-06-22 13:00:00,-0.038,-0.056,-0.033,NA,-0.054,8.881,8.881,4.04,0.192,8.717,-1.434,3600,4769.2,1.32477777777778
"21685",2020-06-22 14:00:00,-0.04,-0.061,-0.034,NA,-0.057,8.016,8.016,0.582,0.192,15.393,5.036,3600,-2384.6,-0.662388888888889
"21686",2020-06-22 15:00:00,-0.037,-0.056,-0.034,NA,-0.065,7.641,7.641,3.639,0.238,7.277,1.984,3600,0,0
"21687",2020-06-22 16:00:00,-0.04,-0.06,-0.035,NA,-0.054,7.39,7.39,0.473,0.269,13.011,-3.632,3600,-2384.6,-0.662388888888889
"21688",2020-06-22 17:00:00,-0.04,-0.055,-0.034,NA,-0.055,7.76,7.76,1.334,0.253,15.014,-1.617,3600,2384.6,0.662388888888889
"21689",2020-06-22 18:00:00,-0.039,-0.055,-0.034,NA,-0.058,7.583,7.583,2.108,0.436,10.936,-2.106,3600,0,0
"21690",2020-06-22 19:00:00,-0.042,-0.055,-0.036,NA,-0.068,8.441,8.441,1.968,0.284,11.054,-0.58,3600,-4769.19999999999,-1.32477777777777
"21691",2020-06-22 20:00:00,-0.041,-0.058,-0.038,NA,-0.064,9.291,9.291,-0.556,0.284,10.515,-0.336,3600,-4769.2,-1.32477777777778
"21692",2020-06-22 21:00:00,-0.042,-0.055,-0.038,NA,-0.066,9.431,9.431,-0.254,0.238,10.188,-0.946,3600,0,0
"21693",2020-06-22 22:00:00,-0.039,-0.055,-0.02,NA,-0.032,8.405,8.405,-3.802,0.299,-0.176,-0.519,3600,42922.8,11.923
"21694",2020-06-22 23:00:00,-0.041,-0.053,-0.012,NA,-0.032,8.687,8.687,-2.34708287292818,0.299,0.031,1.129,3600,19076.8,5.29911111111111
"21695",2020-06-23 00:00:00,-0.038,-0.05,-0.004,NA,-0.033,7.805,7.805,-0.892165745856353,0.299,0.05,3.143,3600,19076.8,5.29911111111111
"21696",2020-06-23 01:00:00,-0.036,-0.053,-0.004,NA,-0.031,8.953,8.953,0.56275138121547,0.33,0.099,4.303,3600,0,0
"21697",2020-06-23 02:00:00,-0.042,-0.055,-0.006,NA,-0.034,8.154,8.154,-0.941,0.299,-0.043,3.388,3600,-4769.2,-1.32477777777778
"21698",2020-06-23 03:00:00,-0.045,-0.053,-0.004,NA,-0.028,6.577,6.577,-1.371,0.269,0.01,4.791,3600,4769.2,1.32477777777778
"21699",2020-06-23 04:00:00,-0.04,-0.056,-0.003,NA,-0.022,7.164,7.164,-0.846,0.269,-0.074,4.303,3600,2384.6,0.662388888888889
"21700",2020-06-23 05:00:00,-0.044,-0.056,0.007,NA,-0.021,5.63,5.63,-0.147,0.253,-0.018,4.73,3600,23846,6.62388888888889
"21701",2020-06-23 06:00:00,-0.044,-0.055,0.006,NA,-0.053,6.551,6.551,6.227,0.284,1.872,4.852,3600,-2384.6,-0.662388888888889
"21702",2020-06-23 07:00:00,-0.043,-0.054,-0.032,NA,-0.078,6.845,6.845,-3.381,0.253,21.168,5.036,3600,-90614.8,-25.1707777777778
"21703",2020-06-23 08:00:00,-0.041,-0.055,-0.037,NA,-0.057,8.598,8.598,-0.994,0.284,9.648,1.862,3600,-11923,-3.31194444444444
"21704",2020-06-23 09:00:00,-0.039,-0.057,-0.035,NA,-0.049,8.521,8.521,1.969,0.375,5.979,-2.228,3600,4769.19999999999,1.32477777777777
"21705",2020-06-23 10:00:00,-0.038,-0.055,-0.034,NA,-0.0689333333333333,8.35,8.35,-0.0641428571428571,0.314,10.825,1.984,3600,2384.6,0.662388888888889
"21706",2020-06-23 11:00:00,-0.04,-0.055,-0.038,NA,-0.054,8.829,8.829,-2.451,0.284,6,0.885,3600,-9538.39999999999,-2.64955555555555
"21707",2020-06-23 12:00:00,-0.035,-0.053,-0.033,NA,-0.043,7.955,7.955,0.779,0.314,-1.232,-3.327,3600,11923,3.31194444444444
"21708",2020-06-23 13:00:00,-0.037,-0.051,-0.034,NA,-0.061,6.9,6.9,3.086,0.406,4.675,0.214,3600,-2384.6,-0.662388888888889
"21709",2020-06-23 14:00:00,-0.04,-0.055,-0.034,NA,-0.064,8.215,8.215,0.193,0.406,12.199,2.35,3600,0,0
"21710",2020-06-23 15:00:00,-0.042,-0.055,-0.037,NA,-0.059,8.189,8.189,2.338,0.314,8.449,-0.031,3600,-7153.79999999999,-1.98716666666666
"21711",2020-06-23 16:00:00,-0.044,-0.055,-0.038,NA,-0.062,6.919,6.919,2.795,0.482,15.053,1.373,3600,-2384.6,-0.662388888888889
"21712",2020-06-23 17:00:00,-0.044,-0.057,-0.038,NA,-0.07,5.743,5.743,2.063,0.085,11.458,0.885,3600,0,0
"21713",2020-06-23 18:00:00,-0.044,-0.053,-0.039,NA,-0.067,5.373,5.373,0.338,0.07,8.67,1.373,3600,-2384.6,-0.662388888888889
"21714",2020-06-23 19:00:00,-0.042,-0.052,-0.038,NA,-0.068,5.819,5.819,3.284,0.284,5.18,1.617,3600,2384.6,0.662388888888889
"21715",2020-06-23 20:00:00,-0.045,-0.055,-0.039,NA,-0.062,8.027,8.027,0.69,0.33,10.621,0.702,3600,-2384.6,-0.662388888888889
"21716",2020-06-23 21:00:00,-0.04,-0.053,-0.036,NA,-0.067,8.326,8.326,1.583,0.208,8.434,1.068,3600,7153.80000000001,1.98716666666667
"21717",2020-06-23 22:00:00,-0.042,-0.052,-0.031,NA,-0.043,8.457,8.457,-4.762,0.146,-0.113,1.19,3600,11923,3.31194444444444
"21718",2020-06-23 23:00:00,-0.046,-0.049,-0.022,NA,-0.05,8.606,8.606,1.422,0.208,-0.066,0.458,3600,21461.4,5.9615
"21719",2020-06-24 00:00:00,-0.041,-0.052,-0.021,NA,-0.04,7.856,7.856,-2.389,0.223,0.022,0.946,3600,2384.59999999999,0.662388888888887
"21720",2020-06-24 01:00:00,-0.04,-0.052,-0.01,NA,-0.029,6.925,6.925,1.297,0.238,-0.118,4.242,3600,26230.6,7.28627777777778
"21721",2020-06-24 02:00:00,-0.044,-0.054,-0.011,NA,-0.038,6.701,6.701,-0.293,0.253,-0.164,3.388,3600,-2384.6,-0.662388888888888
"21722",2020-06-24 03:00:00,-0.043,-0.053,-0.007,NA,-0.029,6.359,6.359,-0.33,0.238,-0.014,5.158,3600,9538.4,2.64955555555555
"21723",2020-06-24 04:00:00,-0.044,-0.055,-0.006,NA,-0.027,5.605,5.605,-0.122,0.269,-0.162,5.158,3600,2384.6,0.662388888888889
"21724",2020-06-24 05:00:00,-0.043,-0.056,0,NA,-0.027,4.769,4.769,-0.073,0.238,-0.039,5.402,3600,14307.6,3.97433333333333
"21725",2020-06-24 06:00:00,-0.042,-0.053,0,NA,-0.052,4.346,4.346,5.816,0.223,0.023,4.608,3600,0,0
"21726",2020-06-24 07:00:00,-0.046,-0.053,-0.036,NA,-0.085,5.879,5.879,-1.417,0.177,21.376,5.158,3600,-85845.6,-23.846
"21727",2020-06-24 08:00:00,-0.044,-0.054,-0.038,NA,-0.06,7.063,7.063,-0.327,0.192,14.361,3.204,3600,-4769.2,-1.32477777777778
"21728",2020-06-24 09:00:00,-0.044,-0.052,-0.04,NA,-0.057,8.405,8.405,-0.921,0.36,8.59,-2.411,3600,-4769.2,-1.32477777777778
"21729",2020-06-24 10:00:00,-0.042,-0.05,-0.034,NA,-0.065,8.119,8.119,1.958,0.314,14.494,2.777,3600,14307.6,3.97433333333333
"21730",2020-06-24 11:00:00,-0.04,-0.052,-0.034,NA,-0.062,7.9,7.9,-1.488,0.391,11.485,1.556,3600,0,0
"21731",2020-06-24 12:00:00,-0.043,-0.05,-0.036,NA,-0.063,7.999,7.999,-0.375,0.391,8.835,0.031,3600,-4769.19999999999,-1.32477777777777
"21732",2020-06-24 13:00:00,-0.039,-0.049,-0.034,NA,-0.057,8.488,8.488,-1.915,0.391,7.289,0.397,3600,4769.19999999999,1.32477777777777
"21733",2020-06-24 14:00:00,-0.04,-0.052,-0.036,NA,-0.058,7.479,7.479,-2.957,0.284,2.874,2.167,3600,-4769.19999999999,-1.32477777777777
"21734",2020-06-24 15:00:00,-0.039,-0.048,-0.033,NA,-0.049,7.156,7.156,-0.571,0.192,11.551,1.923,3600,7153.79999999999,1.98716666666666
"21735",2020-06-24 16:00:00,-0.045,-0.052,-0.037,NA,-0.073,6.957,6.957,-0.374,0.131,13.161,2.167,3600,-9538.39999999999,-2.64955555555555
"21736",2020-06-24 17:00:00,-0.045,-0.057,-0.043,NA,-0.07,5.225,5.225,2.003,0.238,-0.412,2.96,3600,-14307.6,-3.97433333333333
"21737",2020-06-24 18:00:00,-0.048,-0.053,-0.043,NA,-0.063,5.534,5.534,0.024,0.375,7.601,2.655,3600,0,0
"21738",2020-06-24 19:00:00,-0.045,-0.055,-0.039,NA,-0.062,6.24,6.24,0.787,0.528,8.16,1.801,3600,9538.39999999999,2.64955555555555
"21739",2020-06-24 20:00:00,-0.045,-0.053,-0.04,NA,-0.07,7.265,7.265,0.603,0.345,9.309,1.251,3600,-2384.6,-0.662388888888889
"21740",2020-06-24 21:00:00,-0.044,-0.052,-0.041,NA,-0.065,8.103,8.103,1.064,0.314,2.991,1.129,3600,-2384.6,-0.662388888888889
"21741",2020-06-24 22:00:00,-0.043,-0.052,-0.037,NA,-0.058,8.26,8.26,0.073,0.192,-0.066,-0.092,3600,9538.40000000001,2.64955555555556
"21742",2020-06-24 23:00:00,-0.045,-0.052,-0.033,NA,-0.057,8.189,8.189,1.212,0.116,0.541,1.373,3600,9538.39999999999,2.64955555555555
"21743",2020-06-25 00:00:00,-0.043,-0.052,-0.031,NA,-0.056,8.732,8.732,-0.521,0.192,-0.044,1.068,3600,4769.2,1.32477777777778
"21744",2020-06-25 01:00:00,-0.043,-0.055,-0.028,NA,-0.051,7.856,7.856,0.741,0.192,0.327,1.984,3600,7153.8,1.98716666666667
"21745",2020-06-25 02:00:00,-0.043,-0.056,-0.027,NA,-0.047,7.361,7.361,-1.119,0.253,-0.106,2.899,3600,2384.6,0.662388888888889
"21746",2020-06-25 03:00:00,-0.046,-0.055,-0.021,NA,-0.041,6.515,6.515,-0.78,0.223,-0.025,2.655,3600,14307.6,3.97433333333333
"21747",2020-06-25 04:00:00,-0.047,-0.055,-0.017,NA,-0.037,6.635,6.635,-0.488,0.208,-0.081,3.693,3600,9538.4,2.64955555555556
"21748",2020-06-25 05:00:00,-0.05,-0.056,-0.01,NA,-0.034,4.949,4.949,-0.269,0.238,0.109,4.73,3600,16692.2,4.63672222222222
"21749",2020-06-25 06:00:00,-0.051,-0.053,-0.007,NA,-0.054,4.396,4.396,4.938,0.253,0.337,2.899,3600,7153.8,1.98716666666667
"21750",2020-06-25 07:00:00,-0.049,-0.053,-0.042,NA,-0.077,4.336,4.336,-2.612,0.208,16.209,4.059,3600,-83461,-23.1836111111111
"21751",2020-06-25 08:00:00,-0.046,-0.055,-0.042,NA,-0.07,4.732,4.732,1.171,0.253,10.241,3.265,3600,0,0
"21752",2020-06-25 09:00:00,-0.048,-0.053,-0.043,NA,-0.058,7.531,7.531,-1.43,0.391,7.162,-0.824,3600,-2384.59999999999,-0.662388888888885
"21753",2020-06-25 10:00:00,-0.046,-0.053,-0.04,NA,-0.069,7.917,7.917,-0.724,0.314,9.315,2.411,3600,7153.79999999999,1.98716666666666
"21754",2020-06-25 11:00:00,-0.044,-0.053,-0.036,NA,-0.067,8.108,8.108,-2.331,0.406,13.768,1.801,3600,9538.40000000001,2.64955555555556
"21755",2020-06-25 12:00:00,-0.041,-0.052,-0.037,NA,-0.063,8.787,8.787,-0.133,0.452,6.195,1.434,3600,-2384.6,-0.662388888888889
"21756",2020-06-25 13:00:00,-0.043,-0.05,-0.038,NA,-0.078,8.822,8.822,-0.553,0.436,8.789,0.58,3600,-2384.6,-0.662388888888889
"21757",2020-06-25 14:00:00,-0.043,-0.053,-0.034,NA,-0.056,8.295,8.295,-0.158,0.513,11.965,3.204,3600,9538.39999999999,2.64955555555555
"21758",2020-06-25 15:00:00,-0.047,-0.053,-0.042,NA,-0.078,8.119,8.119,1.143,0.436,6.771,2.472,3600,-19076.8,-5.29911111111111
"21759",2020-06-25 16:00:00,-0.046,-0.053,-0.04,NA,-0.069,7.92,7.92,-1.956,0.436,10.125,2.777,3600,4769.2,1.32477777777778
"21760",2020-06-25 17:00:00,-0.046,-0.055,-0.042,NA,-0.068,7.1,7.1,-0.254,0.482,6.76,2.106,3600,-4769.2,-1.32477777777778
"21761",2020-06-25 18:00:00,-0.046,-0.053,-0.041,NA,-0.074,7.595,7.595,-1.41,0.467,6.424,2.472,3600,2384.6,0.662388888888889
"21762",2020-06-25 19:00:00,-0.042,-0.053,-0.039,NA,-0.068,7.251,7.251,-2.028,0.497,3.354,2.594,3600,4769.2,1.32477777777778
"21763",2020-06-25 20:00:00,-0.042,-0.051,-0.04,NA,-0.061,6.919,6.919,-2.421,0.467,-2.567,-0.519,3600,-2384.6,-0.662388888888889
"21764",2020-06-25 21:00:00,-0.043,-0.053,-0.042,NA,-0.055,8.452,8.452,-1.541,0.33,-1.505,1.007,3600,-4769.2,-1.32477777777778
"21765",2020-06-25 22:00:00,-0.038,-0.054,-0.04,NA,-0.066,8.116,8.116,0.326,0.375,1.149,1.251,3600,4769.2,1.32477777777778
"21766",2020-06-25 23:00:00,-0.045,-0.053,-0.036,NA,-0.058,8.809,8.809,-0.145,0.391,0.089,-0.763,3600,9538.40000000001,2.64955555555556
"21767",2020-06-26 00:00:00,-0.046,-0.056,-0.031,NA,-0.051,8.814,8.814,-0.668,0.314,-0.306,-0.458,3600,11923,3.31194444444444
"21768",2020-06-26 01:00:00,-0.045,-0.057,-0.023,NA,-0.042,7.592,7.592,-0.061,0.269,0.038,2.289,3600,19076.8,5.29911111111111
"21769",2020-06-26 02:00:00,-0.049,-0.06,-0.015,NA,-0.039,6.944,6.944,0.61,0.253,0.06,3.571,3600,19076.8,5.29911111111111
"21770",2020-06-26 03:00:00,-0.057,-0.067,-0.011,NA,-0.038,6.815,6.815,0.073,0.208,-0.096,4.975,3600,9538.4,2.64955555555556
"21771",2020-06-26 04:00:00,-0.064,-0.072,-0.009,NA,-0.0456454293628809,6.694,6.694,-0.0649501385041551,0.192,0.01,5.646,3600,4769.2,1.32477777777778
"21772",2020-06-26 05:00:00,-0.066,-0.077,-0.009,NA,-0.0532908587257618,5.573,5.573,-0.20290027700831,0.192,0.113,6.806,3600,0,0
"21773",2020-06-26 06:00:00,-0.069,-0.079,-0.007,NA,-0.0609362880886427,4.676,4.676,-0.340850415512465,0.177,-0.186,6.684,3600,4769.2,1.32477777777778
"21774",2020-06-26 07:00:00,-0.072,-0.078,-0.044,NA,-0.0685817174515236,5.705,5.705,-0.47880055401662,0.223,10.824,7.294,3600,-88230.2,-24.5083888888889
"21775",2020-06-26 08:00:00,-0.065,-0.072,-0.057,NA,-0.0762271468144044,3.9,3.9,-0.616750692520776,0.208,15.944,2.96,3600,-30999.8,-8.61105555555556
"21776",2020-06-26 09:00:00,-0.061,-0.073,-0.054,NA,-0.0838725761772853,6.602,6.602,-0.754700831024931,0.177,11.094,-0.092,3600,7153.80000000001,1.98716666666667
"21777",2020-06-26 10:00:00,-0.062,-0.07,-0.056,NA,-0.068,7.618,7.618,-1.365,0.131,10.998,1.923,3600,-4769.2,-1.32477777777778
"21778",2020-06-26 11:00:00,-0.055,-0.071,-0.048,NA,-0.087,7.137,7.137,-0.408,0.177,6.892,2.899,3600,19076.8,5.29911111111111
"21779",2020-06-26 12:00:00,-0.059,-0.071,-0.053,NA,-0.083,7.482,7.482,-0.865,0.269,8.639,2.96,3600,-11923,-3.31194444444444
"21780",2020-06-26 13:00:00,-0.057,-0.07,-0.054,NA,-0.083,8.316,8.316,-2.042,0.238,2.016,1.679,3600,-2384.6,-0.662388888888889
"21781",2020-06-26 14:00:00,-0.055,-0.07,-0.052,NA,-0.09,8.165,8.165,-1.474,0.238,0.242,0.946,3600,4769.2,1.32477777777778
"21782",2020-06-26 15:00:00,-0.054,-0.072,-0.049,NA,-0.073,7.953,7.953,-0.121,0.284,3.794,1.74,3600,7153.79999999999,1.98716666666666
"21783",2020-06-26 16:00:00,-0.063,-0.075,-0.053,NA,-0.091,7.707,7.707,1.713,0.146,7.822,1.068,3600,-9538.39999999999,-2.64955555555555
"21784",2020-06-26 17:00:00,-0.068,-0.081,-0.062,NA,-0.089,7.875,7.875,-0.108,0.284,9.592,3.327,3600,-21461.4,-5.9615
"21785",2020-06-26 18:00:00,-0.062,-0.088,-0.057,NA,-0.076,7.54,7.54,-1.578,0.101,5.575,2.35,3600,11923,3.31194444444444
"21786",2020-06-26 19:00:00,-0.067,-0.082,-0.063,NA,-0.091,6.573,6.573,2.073,0.284,7.051,-0.885,3600,-14307.6,-3.97433333333333
"21787",2020-06-26 20:00:00,-0.057,-0.077,-0.053,NA,-0.076,7.317,7.317,-2.445,0.345,5.521,-0.519,3600,23846,6.62388888888889
"21788",2020-06-26 21:00:00,-0.058,-0.072,-0.053,NA,-0.073,7.061,7.061,0,0.314,7.3,-1.74,3600,0,0
"21789",2020-06-26 22:00:00,-0.051,-0.07,-0.045,NA,-0.065,8.029,8.029,2.369,0.253,4.74,-0.275,3600,19076.8,5.29911111111111
"21790",2020-06-26 23:00:00,-0.058,-0.067,-0.052,NA,-0.085,8.868,8.868,-2.641,0.253,13.643,0.702,3600,-16692.2,-4.63672222222222
"21791",2020-06-27 00:00:00,-0.052,-0.066,-0.046,NA,-0.062,9.174,9.174,-0.194,0.223,9.992,5.707,3600,14307.6,3.97433333333333
"21792",2020-06-27 01:00:00,-0.049,-0.067,-0.045,NA,-0.061,7.917,7.917,0.896,0.253,6.706,2.472,3600,2384.6,0.662388888888889
"21793",2020-06-27 02:00:00,-0.045,-0.067,-0.037,NA,-0.081,8.534,8.534,1.923,0.208,15.64,4.669,3600,19076.8,5.29911111111111
"21794",2020-06-27 03:00:00,-0.054,-0.073,-0.048,NA,-0.076,7.402,7.402,-1.277,0.223,9.194,0.946,3600,-26230.6,-7.28627777777778
"21795",2020-06-27 04:00:00,-0.064,-0.08,-0.056,NA,-0.083,7.942,7.942,1.658,0.223,13.001,4.12,3600,-19076.8,-5.29911111111111
"21796",2020-06-27 05:00:00,-0.067,-0.086,-0.058,NA,-0.096,7.032,7.032,0.813,0.162,14.465,2.899,3600,-4769.2,-1.32477777777778
"21797",2020-06-27 06:00:00,-0.08,-0.091,-0.071,NA,-0.101,5.864,5.864,-0.203,0.253,18.408,3.021,3600,-30999.8,-8.61105555555555
"21798",2020-06-27 07:00:00,-0.077,-0.096,-0.071,NA,-0.098,6.919,6.919,1.171,0.253,13.513,1.679,3600,0,0
"21799",2020-06-27 08:00:00,-0.079,-0.088,-0.072,NA,-0.095,6.24,6.24,-0.371,0.253,12.284,-1.801,3600,-2384.6,-0.662388888888889
"21800",2020-06-27 09:00:00,-0.068,-0.082,-0.063,NA,-0.086,6.515,6.515,2.1,0.131,5.76,-1.434,3600,21461.4,5.9615
"21801",2020-06-27 10:00:00,-0.064,-0.083,-0.059,NA,-0.087,6.963,6.963,-1.787,0.055,5.438,1.068,3600,9538.40000000001,2.64955555555556
"21802",2020-06-27 11:00:00,-0.059,-0.081,-0.06,NA,-0.087,8.891,8.891,-1.224,0.101,-2.021,0.58,3600,-2384.6,-0.662388888888889
"21803",2020-06-27 12:00:00,-0.054,-0.08,-0.051,NA,-0.078,9.158,9.158,1.745,0.047,-1.903,-0.519,3600,21461.4,5.9615
"21804",2020-06-27 13:00:00,-0.06,-0.083,-0.056,NA,-0.087,8.851,8.851,0.552,0.009,6.631,1.617,3600,-11923,-3.31194444444445
"21805",2020-06-27 14:00:00,-0.061,-0.087,-0.057,NA,-0.085,9.269,9.269,1.332,0.009,5.705,1.862,3600,-2384.6,-0.662388888888889
"21806",2020-06-27 15:00:00,-0.06,-0.088,-0.054,NA,-0.068,9.039,9.039,0.302,0.208,7.894,1.679,3600,7153.80000000001,1.98716666666667
"21807",2020-06-27 16:00:00,-0.058,-0.085,-0.053,NA,-0.094,8.436,8.436,1.915,0.269,9.545,-0.519,3600,2384.6,0.662388888888889
"21808",2020-06-27 17:00:00,-0.05,-0.084,-0.045,NA,-0.076,9.224,9.224,-0.012,0.009,8.983,2.289,3600,19076.8,5.29911111111111
"21809",2020-06-27 18:00:00,-0.057,-0.08,-0.049,NA,-0.095,7.485,7.485,4.546,0.208,15.029,0.58,3600,-9538.40000000001,-2.64955555555556
"21810",2020-06-27 19:00:00,-0.051,-0.085,-0.044,NA,-0.091,7.669,7.669,-0.886,0.299,10.103,2.289,3600,11923,3.31194444444445
"21811",2020-06-27 20:00:00,-0.048,-0.083,-0.046,NA,-0.074,7.117,7.117,-2.133,0.116,1.595,0.519,3600,-4769.2,-1.32477777777778
"21812",2020-06-27 21:00:00,-0.069,-0.077,-0.062,NA,-0.092,6.951,6.951,0.778,0.146,13.963,1.495,3600,-38153.6,-10.5982222222222
"21813",2020-06-27 22:00:00,-0.064,-0.088,-0.055,NA,-0.096,8.092,8.092,1.543,0.162,15.774,4.852,3600,16692.2,4.63672222222222
"21814",2020-06-27 23:00:00,-0.071,-0.088,-0.066,NA,-0.093,8.989,8.989,-1.664,0.177,10.016,1.495,3600,-26230.6,-7.28627777777778
"21815",2020-06-28 00:00:00,-0.067,-0.085,-0.063,NA,-0.079,8.252,8.252,-0.12,0.192,5.266,-2.106,3600,7153.80000000001,1.98716666666667
"21816",2020-06-28 01:00:00,-0.057,-0.083,-0.053,NA,-0.078,7.928,7.928,2.07,0.177,4.186,-0.397,3600,23846,6.62388888888889
"21817",2020-06-28 02:00:00,-0.063,-0.08,-0.057,NA,-0.089,8.284,8.284,-0.623,0.177,7.951,1.617,3600,-9538.40000000001,-2.64955555555556
"21818",2020-06-28 03:00:00,-0.063,-0.082,-0.057,NA,-0.09,7.994,7.994,0.228,0.162,10.171,2.899,3600,0,0
"21819",2020-06-28 04:00:00,-0.066,-0.093,-0.06,NA,-0.086,7.578,7.578,-0.792,0.177,8.124,1.923,3600,-7153.79999999999,-1.98716666666666
"21820",2020-06-28 05:00:00,-0.069,-0.099,-0.063,NA,-0.101,7.56,7.56,2.197,0.146,8.34,2.838,3600,-7153.80000000001,-1.98716666666667
"21821",2020-06-28 06:00:00,-0.081,-0.102,-0.073,NA,-0.107,8.103,8.103,-1.87,0.177,15.357,2.594,3600,-23846,-6.62388888888889
"21822",2020-06-28 07:00:00,-0.083,-0.103,-0.076,NA,-0.103,6.033,6.033,0.68,0.177,12.148,1.984,3600,-7153.80000000001,-1.98716666666667
"21823",2020-06-28 08:00:00,-0.073,-0.105,-0.069,NA,-0.097,5.636,5.636,-1.124,0.162,5.342,-0.336,3600,16692.2,4.63672222222222
"21824",2020-06-28 09:00:00,-0.068,-0.1,-0.064,NA,-0.09,6.033,6.033,-0.096,0.192,4.975,-2.228,3600,11923,3.31194444444445
"21825",2020-06-28 10:00:00,-0.057,-0.098,-0.056,NA,-0.083,5.834,5.834,0.192,0.177,-1.448,-1.251,3600,19076.8,5.29911111111111
"21826",2020-06-28 11:00:00,-0.058,-0.094,-0.054,NA,-0.088,7.088,7.088,-1.211,0.116,1.698,-0.519,3600,4769.2,1.32477777777778
"21827",2020-06-28 12:00:00,-0.06,-0.094,-0.057,NA,-0.09,8.436,8.436,-1.893,0.192,3.894,-1.556,3600,-7153.80000000001,-1.98716666666667
"21828",2020-06-28 13:00:00,-0.058,-0.096,-0.042,NA,-0.08,8.426,8.426,2.213,0.04,8.166,-1.801,3600,35769,9.93583333333333
"21829",2020-06-28 14:00:00,-0.066,-0.097,-0.063,NA,-0.092,9.172,9.172,-0.563,0.055,7.103,0.763,3600,-50076.6,-13.9101666666667
"21830",2020-06-28 15:00:00,-0.062,-0.095,-0.055,NA,-0.085,8.667,8.667,0.396,0.009,12.49,-1.129,3600,19076.8,5.29911111111111
"21831",2020-06-28 16:00:00,-0.056,-0.098,-0.054,NA,-0.073,8.032,8.032,1.579,0.009,4.759,-0.092,3600,2384.6,0.662388888888889
"21832",2020-06-28 17:00:00,-0.068,-0.1,-0.06,NA,-0.09,7.811,7.811,2.349,0.101,10.65,-0.641,3600,-14307.6,-3.97433333333333
"21833",2020-06-28 18:00:00,-0.067,-0.1,-0.058,NA,-0.09,8.687,8.687,-0.12,0.177,17.5,-0.214,3600,4769.19999999999,1.32477777777777
